listing_id,title,bhk,price,price_text,area_sqft,area_text,price_per_sqft,property_type,locality,address,url
81145505,2 BHK Apartment for Sale in Laxmi Nagar New Delhi,2,4500000.0,₹ 45 Lac,550.0,550 sqft,8181.818181818182,,,,
78661447,"4 BHK Apartment for Sale in Panchsheel Enclave, Panchsheel Park New Delhi",4,115000000.0,₹ 11.50 Cr,3300.0,3300 sqft,34848.48484848485,,Panchsheel Enclave,,
79891121,3 BHK Builder Floor for Sale in Chittaranjan Park New Delhi,3,43000000.0,₹ 4.30 Cr,1650.0,1650 sqft,26060.60606060606,,,,
79520275,"4 BHK Builder Floor for Sale in Chirag Enclave, Greater Kailash New Delhi",4,145000000.0,₹ 14.50 Cr,4300.0,4300 sqft,33720.93023255814,,,,
76098745,"2 BHK Builder Floor for Sale in RWA Kalkaji Block L, Kalkaji New Delhi",2,15500000.0,₹ 1.55 Cr,800.0,800 sqft,19375.0,,RWA Kalkaji Block L,,
79805515,"3 BHK Apartment for Sale in DDA Flats Pocket F, Sarita Vihar, Mathura Road New Delhi",3,22000000.0,₹ 2.20 Cr,1750.0,1750 sqft,12571.42857142857,,DDA Flats Pocket F,,
78919583,"3 BHK Apartment for Sale in DLF Capital Greens 1 and 2, Moti Nagar, Kirti Nagar New Delhi",3,35000000.0,₹ 3.50 Cr,1700.0,1700 sqft,20588.235294117647,,DLF Capital Greens 1 and 2,,
76060041,3 BHK Builder Floor for Sale in Chhatarpur Extension New Delhi,3,6000000.0,₹ 60 Lac,1100.0,1100 sqft,5454.545454545455,,,,
81322049,3 BHK Builder Floor for Sale in Sector 25 Rohini New Delhi,3,7600000.0,₹ 76 Lac,750.0,750 sqft,10133.333333333334,,,,
79132997,3 BHK Builder Floor for Sale in Naraina Vihar New Delhi,3,37500000.0,₹ 3.75 Cr,1500.0,1500 sqft,25000.0,,,,
80095045,2 BHK Builder Floor for Sale in Chandra Park New Delhi,2,6300000.0,₹ 63 Lac,630.0,630 sqft,10000.0,,,,
61358243,2 BHK Builder Floor for Sale in West Vinod Nagar New Delhi,2,4900000.0,₹ 49 Lac,624.0,624 sqft,7852.5641025641025,,,,
81015017,"7 BHK Apartment for Sale in Greater Kailash Builder Floors, Greater Kailash New Delhi",7,120000000.0,₹ 12 Cr,9400.0,9400 sqft,12765.95744680851,,Greater Kailash Builder Floors,,
81425299,3 BHK Builder Floor for Sale in Block B Raja Garden New Delhi,3,18500000.0,₹ 1.85 Cr,1250.0,1250 sqft,14800.0,,,,
